V_Volt,I_mA,R_kOhm,G_uS
-0.8386348749892224,-0.05864268037407983,14.30075961125236,69.92635546528335
-0.8470975440513236,-0.059230582107493844,14.301692029870308,69.92179651969951
-0.8553506809776421,-0.059803718194150556,14.302633796125816,69.91719247338011
-0.8633922443298336,-0.060361948695566325,14.303584675245103,69.91254449177889
-0.8712202450029174,-0.060905137472382125,14.304544430229363,69.90785375077938
-0.8788327467172861,-0.06143315221604414,14.305512821915174,69.90312143637809
-0.8862278664976505,-0.06194586447942787,14.30648960903541,69.89834874436562
-0.8934037751387992,-0.06244314970640028,14.307474548280632,69.89353688000604
-0.9003586976580592,-0.06292488726031517,14.308467394360964,69.88868705771415
-0.9070909137343407,-0.06339096045143681,14.309467900068404,69.88380050073138
-0.9135987581336658,-0.06384125656328815,14.310475816339581,69.87887844079988
-0.9198806211210684,-0.06427566687791932,14.311490892318938,69.87392211783512
-0.9259349488587671,-0.06469408670009297,14.312512875422296,69.8689327795972
-0.9317602437905115,-0.06509641538038358,14.313541511400826,69.86391168136088
-0.9373550650120082,-0.06548255633718753,14.314576544405377,69.85886008558417
-0.9427180286273312,-0.06585241707764189,14.315617717051138,69.85377926157624
-0.947847808091234,-0.06620590921744957,14.31666477048267,69.84867048516399
-0.9527431345372738,-0.06654294849960905,14.317717444439229,69.84353503835794
-0.9574027970916709,-0.06686345481204795,14.318775477320372,69.83837420901726
-0.961825643172819,-0.06716735220415798,14.319838606251883,69.83318929051414
-0.9660105787763837,-0.06745456890223249,14.320906567151932,69.82798158139754
-0.9699565687459045,-0.06772503732380433,14.321979094797475,69.82275238505652
-0.9736626370288456,-0.06797869409088535,14.323055922890925,69.81750300938313
-0.9771278669180242,-0.06821548004210701,14.324136784126969,69.81223476643505
-0.9803514012783628,-0.06843534024376342,14.325221410259639,69.80694897209798
-0.983332442758902,-0.06863822399975679,14.326309532169514,69.80164694574795
-0.9860702539900286,-0.06882408486044747,14.32740087993111,69.79633000991372
-0.9885641577658663,-0.06899288063040962,14.328495182880394,69.79099948993908
-0.9908135372117844,-0.06914457337509443,14.329592169682416,69.78565671364552
-0.9928178359369839,-0.06927912942640313,14.330691568399079,69.78030301099508
-0.9945765581721222,-0.0693965193871723,14.33179310655696,69.77493971375351
-0.9960892688919428,-0.069496718134574,14.332896511215216,69.76956815515408
-0.997355593922881,-0.06957970482243418,14.334001509033554,69.76418966956166
-0.9983752200356156,-0.06964546288247223,14.335107826340233,69.7588055921377
-0.9991478950225487,-0.06969398002446553,14.336215189200065,69.75341725850575
-0.9996734277601886,-0.06972524823534312,14.337323323482451,69.74802600441781
-0.9999516882564257,-0.06973926377721196,14.338431954929392,69.74263316542164
-0.9999826076826857,-0.0697360271843209,14.339540809223452,69.73724007652895
-0.9997661783909552,-0.06971554325896692,14.340649612055682,69.73184807188476
-0.9993024539156731,-0.06967782106634794,14.341758089193501,69.72645848443776
-0.9985915489604889,-0.0696228739283684,14.342865966548455,69.72107264561194
-0.9976336393698901,-0.06955071941640209,14.343972970243916,69.71569188497956
-0.9964289620857071,-0.06946137934301862,14.345078826682636,69.71031752993542
-0.994977815088504,-0.06935487975267905,14.34618326261419,69.70495090537258
-0.9932805573238734,-0.06923125091140683,14.347286005202259,69.69959333335969
-0.9913376086136488,-0.06909052729544057,14.34838678209175,69.69424613281976
-0.9891494495520616,-0.06893274757887513,14.349485321475747,69.68891061921074
-0.9867166213868642,-0.06875795462029781,14.350581352162251,69.68358810420781
