t_s,V_V,I_A,x_adim,R_ohm,G_S
5.415000,0.170000,1.705936e-05,0.379547,9965.20,1.003492e-04
5.418000,0.164000,1.647049e-05,0.380050,9957.20,1.004298e-04
5.421000,0.158000,1.588023e-05,0.380536,9949.48,1.005078e-04
5.424000,0.152000,1.528861e-05,0.381004,9942.04,1.005830e-04
5.427000,0.146000,1.469569e-05,0.381454,9934.89,1.006554e-04
5.430000,0.140000,1.410151e-05,0.381886,9928.01,1.007251e-04
5.433000,0.134000,1.350613e-05,0.382300,9921.42,1.007920e-04
5.436000,0.128000,1.290958e-05,0.382697,9915.12,1.008561e-04
5.439000,0.122000,1.231192e-05,0.383076,9909.10,1.009174e-04
5.442000,0.116000,1.171319e-05,0.383436,9903.36,1.009758e-04
5.445000,0.110000,1.111345e-05,0.383779,9897.91,1.010314e-04
5.448000,0.104000,1.051275e-05,0.384104,9892.75,1.010841e-04
5.451000,0.098000,9.911127e-06,0.384410,9887.88,1.011340e-04
5.454000,0.092000,9.308644e-06,0.384699,9883.29,1.011809e-04
5.457000,0.086000,8.705347e-06,0.384969,9878.99,1.012250e-04
5.460000,0.080000,8.101288e-06,0.385222,9874.97,1.012661e-04
5.463000,0.074000,7.496519e-06,0.385456,9871.25,1.013043e-04
5.466000,0.068000,6.891092e-06,0.385672,9867.81,1.013396e-04
5.469000,0.062000,6.285059e-06,0.385870,9864.66,1.013719e-04
5.472000,0.056000,5.678473e-06,0.386050,9861.81,1.014013e-04
5.475000,0.050000,5.071386e-06,0.386211,9859.24,1.014277e-04
5.478000,0.044000,4.463852e-06,0.386355,9856.96,1.014512e-04
5.481000,0.038000,3.855923e-06,0.386480,9854.97,1.014716e-04
5.484000,0.032000,3.247653e-06,0.386587,9853.27,1.014891e-04
5.487000,0.026000,2.639095e-06,0.386675,9851.86,1.015037e-04
5.490000,0.020000,2.030304e-06,0.386746,9850.74,1.015152e-04
5.493000,0.014000,1.421332e-06,0.386798,9849.91,1.015237e-04
5.496000,0.008000,8.122341e-07,0.386832,9849.38,1.015293e-04
5.499000,0.002000,2.030636e-07,0.386847,9849.13,1.015318e-04
5.502000,-0.004000,-4.061254e-07,0.386844,9849.17,1.015314e-04
5.505000,-0.010000,-1.015279e-06,0.386823,9849.51,1.015279e-04
5.508000,-0.016000,-1.624344e-06,0.386784,9850.13,1.015215e-04
5.511000,-0.022000,-2.233265e-06,0.386727,9851.05,1.015120e-04
5.514000,-0.028000,-2.841989e-06,0.386651,9852.25,1.014996e-04
5.517000,-0.034000,-3.450463e-06,0.386557,9853.75,1.014842e-04
5.520000,-0.040000,-4.058633e-06,0.386444,9855.54,1.014658e-04
5.523000,-0.046000,-4.666445e-06,0.386314,9857.61,1.014444e-04
5.526000,-0.052000,-5.273846e-06,0.386165,9859.98,1.014201e-04
5.529000,-0.058000,-5.880782e-06,0.385998,9862.63,1.013928e-04
5.532000,-0.064000,-6.487202e-06,0.385813,9865.58,1.013625e-04
5.535000,-0.070000,-7.093052e-06,0.385609,9868.81,1.013293e-04
5.538000,-0.076000,-7.698280e-06,0.385388,9872.34,1.012932e-04
5.541000,-0.082000,-8.302833e-06,0.385148,9876.15,1.012541e-04
5.544000,-0.088000,-8.906660e-06,0.384890,9880.25,1.012120e-04
5.547000,-0.094000,-9.509710e-06,0.384614,9884.63,1.011671e-04
5.550000,-0.100000,-1.011193e-05,0.384320,9889.31,1.011193e-04
5.553000,-0.106000,-1.071327e-05,0.384008,9894.27,1.010686e-04
5.556000,-0.112000,-1.131368e-05,0.383678,9899.52,1.010150e-04
5.559000,-0.118000,-1.191311e-05,0.383330,9905.05,1.009586e-04
5.562000,-0.124000,-1.251151e-05,0.382964,9910.88,1.008993e-04
5.565000,-0.130000,-1.310883e-05,0.382580,9916.98,1.008371e-04
5.568000,-0.136000,-1.370502e-05,0.382178,9923.37,1.007722e-04
5.571000,-0.142000,-1.430003e-05,0.381758,9930.05,1.007045e-04
5.574000,-0.148000,-1.489383e-05,0.381321,9937.00,1.006340e-04
5.577000,-0.154000,-1.548634e-05,0.380865,9944.25,1.005607e-04
5.580000,-0.160000,-1.607754e-05,0.380392,9951.77,1.004847e-04
5.583000,-0.166000,-1.666738e-05,0.379901,9959.57,1.004059e-04
5.586000,-0.172000,-1.725581e-05,0.379392,9967.66,1.003245e-04
5.589000,-0.178000,-1.784278e-05,0.378866,9976.03,1.002403e-04
5.592000,-0.184000,-1.842825e-05,0.378323,9984.67,1.001535e-04
5.595000,-0.190000,-1.901217e-05,0.377761,9993.60,1.000641e-04
5.598000,-0.196000,-1.959451e-05,0.377182,10002.80,9.997201e-05
5.601000,-0.202000,-2.017522e-05,0.376586,10012.28,9.987735e-05
5.604000,-0.208000,-2.075426e-05,0.375972,10022.04,9.978011e-05
5.607000,-0.214000,-2.133159e-05,0.375341,10032.07,9.968032e-05
5.610000,-0.220000,-2.190716e-05,0.374693,10042.38,9.957800e-05
5.613000,-0.226000,-2.248094e-05,0.374028,10052.96,9.947318e-05
5.616000,-0.232000,-2.305289e-05,0.373345,10063.82,9.936589e-05
5.619000,-0.238000,-2.362296e-05,0.372645,10074.94,9.925614e-05
5.622000,-0.244000,-2.419113e-05,0.371928,10086.34,9.914396e-05
5.625000,-0.250000,-2.475735e-05,0.371194,10098.01,9.902939e-05
5.628000,-0.256000,-2.532158e-05,0.370443,10109.95,9.891244e-05
5.631000,-0.262000,-2.588380e-05,0.369675,10122.16,9.879314e-05
5.634000,-0.268000,-2.644397e-05,0.368891,10134.64,9.867153e-05
5.637000,-0.274000,-2.700205e-05,0.368089,10147.38,9.854762e-05
5.640000,-0.280000,-2.755801e-05,0.367271,10160.39,9.842145e-05
5.643000,-0.286000,-2.811181e-05,0.366436,10173.66,9.829305e-05
5.646000,-0.292000,-2.866343e-05,0.365585,10187.20,9.816244e-05
5.649000,-0.298000,-2.921284e-05,0.364717,10201.00,9.802965e-05
5.652000,-0.304000,-2.975999e-05,0.363833,10215.06,9.789471e-05
5.655000,-0.310000,-3.030487e-05,0.362932,10229.38,9.775766e-05
5.658000,-0.316000,-3.084745e-05,0.362015,10243.96,9.761852e-05
5.661000,-0.322000,-3.138770e-05,0.361082,10258.80,9.747732e-05
5.664000,-0.328000,-3.192558e-05,0.360133,10273.89,9.733409e-05
5.667000,-0.334000,-3.246108e-05,0.359167,10289.25,9.718886e-05
5.670000,-0.340000,-3.299417e-05,0.358185,10304.85,9.704166e-05
5.673000,-0.346000,-3.352482e-05,0.357188,10320.71,9.689253e-05
5.676000,-0.352000,-3.405301e-05,0.356174,10336.83,9.674150e-05
5.679000,-0.358000,-3.457871e-05,0.355145,10353.19,9.658858e-05
5.682000,-0.364000,-3.510191e-05,0.354100,10369.81,9.643383e-05
5.685000,-0.370000,-3.562258e-05,0.353040,10386.67,9.627726e-05
5.688000,-0.376000,-3.614071e-05,0.351963,10403.78,9.611891e-05
5.691000,-0.382000,-3.665626e-05,0.350872,10421.14,9.595880e-05
5.694000,-0.388000,-3.716923e-05,0.349765,10438.74,9.579698e-05
5.697000,-0.394000,-3.767959e-05,0.348642,10456.59,9.563348e-05
5.700000,-0.400000,-3.818732e-05,0.347504,10474.68,9.546831e-05
5.703000,-0.406000,-3.869242e-05,0.346351,10493.01,9.530152e-05
5.706000,-0.412000,-3.919485e-05,0.345183,10511.58,9.513314e-05
5.709000,-0.418000,-3.969462e-05,0.344000,10530.40,9.496320e-05
5.712000,-0.424000,-4.019169e-05,0.342802,10549.44,9.479172e-05
5.715000,-0.430000,-4.068606e-05,0.341589,10568.73,9.461875e-05
5.718000,-0.436000,-4.117772e-05,0.340362,10588.25,9.444431e-05
5.721000,-0.442000,-4.166665e-05,0.339119,10608.01,9.426843e-05
5.724000,-0.448000,-4.215283e-05,0.337862,10627.99,9.409115e-05
5.727000,-0.454000,-4.263627e-05,0.336591,10648.21,9.391249e-05
5.730000,-0.460000,-4.311695e-05,0.335304,10668.66,9.373249e-05
5.733000,-0.466000,-4.359485e-05,0.334004,10689.34,9.355118e-05
5.736000,-0.472000,-4.406997e-05,0.332689,10710.24,9.336858e-05
5.739000,-0.478000,-4.454230e-05,0.331360,10731.37,9.318474e-05
5.742000,-0.484000,-4.501184e-05,0.330017,10752.73,9.299967e-05
5.745000,-0.490000,-4.547857e-05,0.328660,10774.30,9.281342e-05
5.748000,-0.496000,-4.594250e-05,0.327289,10796.10,9.262600e-05
5.751000,-0.502000,-4.640360e-05,0.325904,10818.13,9.243745e-05
5.754000,-0.508000,-4.686189e-05,0.324505,10840.37,9.224781e-05
5.757000,-0.514000,-4.731734e-05,0.323093,10862.82,9.205709e-05
5.760000,-0.520000,-4.776997e-05,0.321667,10885.50,9.186533e-05
5.763000,-0.526000,-4.821977e-05,0.320227,10908.39,9.167256e-05
5.766000,-0.532000,-4.866673e-05,0.318774,10931.49,9.147881e-05
5.769000,-0.538000,-4.911085e-05,0.317308,10954.81,9.128410e-05
5.772000,-0.544000,-4.955213e-05,0.315828,10978.34,9.108847e-05
5.775000,-0.550000,-4.999057e-05,0.314335,11002.08,9.089194e-05
5.778000,-0.556000,-5.042617e-05,0.312829,11026.02,9.069455e-05
5.781000,-0.562000,-5.085893e-05,0.311310,11050.17,9.049631e-05
5.784000,-0.568000,-5.128884e-05,0.309778,11074.53,9.029726e-05
5.787000,-0.574000,-5.171592e-05,0.308233,11099.10,9.009742e-05
5.790000,-0.580000,-5.214016e-05,0.306675,11123.86,8.989683e-05
5.793000,-0.586000,-5.256156e-05,0.305105,11148.83,8.969550e-05
5.796000,-0.592000,-5.298013e-05,0.303522,11174.00,8.949347e-05
5.799000,-0.598000,-5.339587e-05,0.301927,11199.37,8.929076e-05
5.802000,-0.604000,-5.380879e-05,0.300319,11224.93,8.908740e-05
5.805000,-0.610000,-5.421888e-05,0.298699,11250.69,8.888341e-05
5.808000,-0.616000,-5.462615e-05,0.297066,11276.65,8.867882e-05
5.811000,-0.622000,-5.503061e-05,0.295421,11302.80,8.847365e-05
5.814000,-0.628000,-5.543226e-05,0.293765,11329.14,8.826793e-05
5.817000,-0.634000,-5.583111e-05,0.292096,11355.68,8.806169e-05
5.820000,-0.640000,-5.622716e-05,0.290415,11382.40,8.785495e-05
5.823000,-0.646000,-5.662043e-05,0.288723,11409.31,8.764772e-05
5.826000,-0.652000,-5.701091e-05,0.287018,11436.41,8.744004e-05
5.829000,-0.658000,-5.739861e-05,0.285302,11463.69,8.723194e-05
5.832000,-0.664000,-5.778355e-05,0.283575,11491.16,8.702342e-05
5.835000,-0.670000,-5.816573e-05,0.281836,11518.81,8.681452e-05
5.838000,-0.676000,-5.854515e-05,0.280085,11546.64,8.660526e-05
5.841000,-0.682000,-5.892184e-05,0.278324,11574.66,8.639566e-05
5.844000,-0.688000,-5.929579e-05,0.276550,11602.85,8.618574e-05
5.847000,-0.694000,-5.966701e-05,0.274766,11631.22,8.597552e-05
5.850000,-0.700000,-6.003552e-05,0.272971,11659.76,8.576503e-05
5.853000,-0.706000,-6.040132e-05,0.271164,11688.49,8.555428e-05
5.856000,-0.712000,-6.076443e-05,0.269347,11717.38,8.534330e-05
5.859000,-0.718000,-6.112486e-05,0.267519,11746.45,8.513211e-05
5.862000,-0.724000,-6.148261e-05,0.265680,11775.69,8.492073e-05
5.865000,-0.730000,-6.183770e-05,0.263830,11805.10,8.470917e-05
5.868000,-0.736000,-6.219013e-05,0.261970,11834.67,8.449746e-05
5.871000,-0.742000,-6.253993e-05,0.260099,11864.42,8.428562e-05
5.874000,-0.748000,-6.288710e-05,0.258218,11894.33,8.407366e-05
5.877000,-0.754000,-6.323165e-05,0.256326,11924.41,8.386160e-05
5.880000,-0.760000,-6.357359e-05,0.254425,11954.65,8.364946e-05
5.883000,-0.766000,-6.391295e-05,0.252512,11985.05,8.343727e-05
5.886000,-0.772000,-6.424972e-05,0.250590,12015.62,8.322503e-05
5.889000,-0.778000,-6.458393e-05,0.248658,12046.34,8.301276e-05
5.892000,-0.784000,-6.491558e-05,0.246715,12077.22,8.280049e-05
5.895000,-0.790000,-6.524469e-05,0.244763,12108.26,8.258822e-05
5.898000,-0.796000,-6.557128e-05,0.242801,12139.46,8.237598e-05
5.901000,-0.802000,-6.589535e-05,0.240829,12170.81,8.216377e-05
5.904000,-0.808000,-6.621692e-05,0.238848,12202.32,8.195163e-05
5.907000,-0.814000,-6.653600e-05,0.236857,12233.98,8.173955e-05
5.910000,-0.820000,-6.685260e-05,0.234856,12265.79,8.152757e-05
5.913000,-0.826000,-6.716675e-05,0.232846,12297.75,8.131568e-05
5.916000,-0.832000,-6.747845e-05,0.230826,12329.86,8.110391e-05
5.919000,-0.838000,-6.778772e-05,0.228797,12362.12,8.089227e-05
5.922000,-0.844000,-6.809458e-05,0.226759,12394.53,8.068078e-05
5.925000,-0.850000,-6.839903e-05,0.224712,12427.08,8.046944e-05
5.928000,-0.856000,-6.870109e-05,0.222656,12459.77,8.025828e-05
5.931000,-0.862000,-6.900078e-05,0.220590,12492.61,8.004730e-05
5.934000,-0.868000,-6.929811e-05,0.218516,12525.60,7.983653e-05
5.937000,-0.874000,-6.959309e-05,0.216433,12558.72,7.962596e-05
5.940000,-0.880000,-6.988574e-05,0.214341,12591.98,7.941562e-05
5.943000,-0.886000,-7.017608e-05,0.212240,12625.38,7.920551e-05
5.946000,-0.892000,-7.046412e-05,0.210131,12658.92,7.899565e-05
5.949000,-0.898000,-7.074987e-05,0.208012,12692.60,7.878605e-05
5.952000,-0.904000,-7.103336e-05,0.205886,12726.42,7.857672e-05
5.955000,-0.910000,-7.131458e-05,0.203751,12760.36,7.836768e-05
5.958000,-0.916000,-7.159357e-05,0.201607,12794.44,7.815892e-05
5.961000,-0.922000,-7.187034e-05,0.199455,12828.66,7.795047e-05
5.964000,-0.928000,-7.214489e-05,0.197295,12863.00,7.774234e-05
5.967000,-0.934000,-7.241725e-05,0.195127,12897.48,7.753453e-05
5.970000,-0.940000,-7.268743e-05,0.192951,12932.09,7.732705e-05
5.973000,-0.946000,-7.295544e-05,0.190766,12966.82,7.711991e-05
5.976000,-0.952000,-7.322130e-05,0.188574,13001.68,7.691313e-05
5.979000,-0.958000,-7.348504e-05,0.186373,13036.67,7.670672e-05
5.982000,-0.964000,-7.374665e-05,0.184165,13071.78,7.650067e-05
5.985000,-0.970000,-7.400616e-05,0.181949,13107.02,7.629501e-05
5.988000,-0.976000,-7.426358e-05,0.179725,13142.38,7.608973e-05
5.991000,-0.982000,-7.451892e-05,0.177493,13177.86,7.588485e-05
5.994000,-0.988000,-7.477221e-05,0.175254,13213.46,7.568038e-05
5.997000,-0.994000,-7.502346e-05,0.173007,13249.19,7.547632e-05
