t_s,V_signal_V,I_out_A,x_state
0.030151,1.623583,3.418070e-04,1.000000
0.030201,1.625416,3.421928e-04,1.000000
0.030251,1.627245,3.425778e-04,1.000000
0.030301,1.629069,3.429619e-04,1.000000
0.030351,1.630890,3.433452e-04,1.000000
0.030401,1.632706,3.437276e-04,1.000000
0.030451,1.634519,3.441092e-04,1.000000
0.030501,1.636327,3.444899e-04,1.000000
0.030551,1.638131,3.448698e-04,1.000000
0.030601,1.639932,3.452488e-04,1.000000
0.030651,1.641728,3.456270e-04,1.000000
0.030701,1.643520,3.460043e-04,1.000000
0.030751,1.645308,3.463807e-04,1.000000
0.030801,1.647093,3.467563e-04,1.000000
0.030851,1.648873,3.471311e-04,1.000000
0.030901,1.650649,3.475050e-04,1.000000
0.030951,1.652421,3.478780e-04,1.000000
0.031001,1.654189,3.482502e-04,1.000000
0.031051,1.655952,3.486215e-04,1.000000
0.031101,1.657712,3.489920e-04,1.000000
0.031151,1.659468,3.493616e-04,1.000000
0.031201,1.661219,3.497303e-04,1.000000
0.031251,1.662966,3.500982e-04,1.000000
0.031301,1.664710,3.504652e-04,1.000000
0.031351,1.666449,3.508314e-04,1.000000
0.031401,1.668184,3.511966e-04,1.000000
0.031451,1.669915,3.515611e-04,1.000000
0.031501,1.671642,3.519246e-04,1.000000
0.031551,1.673365,3.522873e-04,1.000000
0.031601,1.675083,3.526491e-04,1.000000
0.031651,1.676798,3.530100e-04,1.000000
0.031701,1.678508,3.533701e-04,1.000000
0.031751,1.680214,3.537293e-04,1.000000
0.031801,1.681916,3.540876e-04,1.000000
0.031851,1.683614,3.544451e-04,1.000000
0.031901,1.685308,3.548016e-04,1.000000
0.031951,1.686997,3.551573e-04,1.000000
0.032001,1.688683,3.555122e-04,1.000000
0.032051,1.690364,3.558661e-04,1.000000
0.032101,1.692041,3.562192e-04,1.000000
0.032151,1.693714,3.565714e-04,1.000000
0.032201,1.695383,3.569227e-04,1.000000
0.032251,1.697047,3.572731e-04,1.000000
0.032301,1.698708,3.576226e-04,1.000000
0.032351,1.700364,3.579713e-04,1.000000
0.032401,1.702016,3.583191e-04,1.000000
0.032451,1.703663,3.586660e-04,1.000000
0.032501,1.705307,3.590120e-04,1.000000
0.032551,1.706946,3.593571e-04,1.000000
0.032601,1.708581,3.597014e-04,1.000000
0.032651,1.710212,3.600447e-04,1.000000
0.032701,1.711839,3.603872e-04,1.000000
0.032751,1.713462,3.607288e-04,1.000000
0.032801,1.715080,3.610694e-04,1.000000
0.032851,1.716694,3.614092e-04,1.000000
0.032901,1.718304,3.617481e-04,1.000000
0.032951,1.719909,3.620861e-04,1.000000
0.033001,1.721510,3.624233e-04,1.000000
0.033051,1.723107,3.627595e-04,1.000000
0.033101,1.724700,3.630948e-04,1.000000
0.033151,1.726289,3.634292e-04,1.000000
0.033201,1.727873,3.637628e-04,1.000000
0.033251,1.729453,3.640954e-04,1.000000
0.033301,1.731029,3.644271e-04,1.000000
0.033351,1.732600,3.647580e-04,1.000000
0.033401,1.734168,3.650879e-04,1.000000
0.033451,1.735730,3.654169e-04,1.000000
0.033501,1.737289,3.657451e-04,1.000000
0.033551,1.738843,3.660723e-04,1.000000
0.033601,1.740394,3.663986e-04,1.000000
0.033651,1.741939,3.667241e-04,1.000000
0.033701,1.743481,3.670486e-04,1.000000
0.033751,1.745018,3.673722e-04,1.000000
0.033801,1.746551,3.676949e-04,1.000000
0.033851,1.748079,3.680167e-04,1.000000
0.033901,1.749604,3.683376e-04,1.000000
0.033951,1.751123,3.686576e-04,1.000000
0.034001,1.752639,3.689767e-04,1.000000
0.034051,1.754150,3.692948e-04,1.000000
0.034101,1.755657,3.696121e-04,1.000000
0.034151,1.757160,3.699284e-04,1.000000
0.034201,1.758658,3.702438e-04,1.000000
0.034251,1.760152,3.705583e-04,1.000000
0.034301,1.761642,3.708719e-04,1.000000
0.034351,1.763127,3.711846e-04,1.000000
0.034401,1.764608,3.714964e-04,1.000000
0.034451,1.766084,3.718072e-04,1.000000
0.034501,1.767557,3.721172e-04,1.000000
0.034551,1.769024,3.724262e-04,1.000000
0.034601,1.770488,3.727343e-04,1.000000
0.034651,1.771947,3.730415e-04,1.000000
0.034701,1.773402,3.733477e-04,1.000000
0.034751,1.774852,3.736531e-04,1.000000
0.034801,1.776298,3.739575e-04,1.000000
0.034851,1.777740,3.742610e-04,1.000000
0.034901,1.779177,3.745635e-04,1.000000
0.034951,1.780610,3.748652e-04,1.000000
0.035001,1.782038,3.751659e-04,1.000000
0.035051,1.783462,3.754657e-04,1.000000
0.035101,1.784882,3.757646e-04,1.000000
0.035151,1.786297,3.760625e-04,1.000000
0.035201,1.787708,3.763595e-04,1.000000
0.035251,1.789114,3.766556e-04,1.000000
0.035301,1.790516,3.769507e-04,1.000000
0.035351,1.791914,3.772450e-04,1.000000
0.035401,1.793307,3.775383e-04,1.000000
0.035451,1.794695,3.778306e-04,1.000000
0.035501,1.796080,3.781220e-04,1.000000
0.035551,1.797460,3.784125e-04,1.000000
0.035601,1.798835,3.787021e-04,1.000000
0.035651,1.800206,3.789907e-04,1.000000
0.035701,1.801572,3.792784e-04,1.000000
0.035751,1.802935,3.795652e-04,1.000000
0.035801,1.804292,3.798510e-04,1.000000
0.035851,1.805645,3.801359e-04,1.000000
0.035901,1.806994,3.804198e-04,1.000000
0.035951,1.808338,3.807028e-04,1.000000
0.036001,1.809678,3.809849e-04,1.000000
0.036051,1.811014,3.812660e-04,1.000000
0.036101,1.812344,3.815462e-04,1.000000
0.036151,1.813671,3.818254e-04,1.000000
0.036201,1.814993,3.821037e-04,1.000000
0.036251,1.816310,3.823811e-04,1.000000
0.036301,1.817623,3.826575e-04,1.000000
0.036351,1.818932,3.829330e-04,1.000000
0.036401,1.820236,3.832075e-04,1.000000
0.036451,1.821535,3.834811e-04,1.000000
0.036501,1.822830,3.837537e-04,1.000000
0.036551,1.824121,3.840254e-04,1.000000
0.036601,1.825407,3.842961e-04,1.000000
0.036651,1.826688,3.845659e-04,1.000000
0.036701,1.827965,3.848348e-04,1.000000
0.036751,1.829238,3.851027e-04,1.000000
0.036801,1.830506,3.853696e-04,1.000000
0.036851,1.831769,3.856356e-04,1.000000
0.036901,1.833028,3.859006e-04,1.000000
0.036951,1.834282,3.861647e-04,1.000000
0.037001,1.835532,3.864279e-04,1.000000
0.037051,1.836778,3.866900e-04,1.000000
0.037101,1.838019,3.869513e-04,1.000000
0.037151,1.839255,3.872115e-04,1.000000
0.037201,1.840487,3.874709e-04,1.000000
0.037251,1.841714,3.877292e-04,1.000000
0.037301,1.842936,3.879866e-04,1.000000
0.037351,1.844155,3.882431e-04,1.000000
0.037401,1.845368,3.884986e-04,1.000000
0.037451,1.846577,3.887531e-04,1.000000
0.037501,1.847782,3.890067e-04,1.000000
0.037551,1.848982,3.892593e-04,1.000000
0.037601,1.850177,3.895109e-04,1.000000
0.037651,1.851368,3.897616e-04,1.000000
0.037701,1.852554,3.900113e-04,1.000000
0.037751,1.853735,3.902601e-04,1.000000
0.037801,1.854913,3.905079e-04,1.000000
0.037851,1.856085,3.907547e-04,1.000000
0.037901,1.857253,3.910006e-04,1.000000
0.037951,1.858416,3.912455e-04,1.000000
0.038001,1.859575,3.914895e-04,1.000000
0.038051,1.860729,3.917324e-04,1.000000
0.038101,1.861879,3.919745e-04,1.000000
0.038151,1.863024,3.922155e-04,1.000000
0.038201,1.864164,3.924556e-04,1.000000
0.038251,1.865300,3.926947e-04,1.000000
0.038301,1.866431,3.929328e-04,1.000000
0.038351,1.867557,3.931700e-04,1.000000
0.038401,1.868679,3.934062e-04,1.000000
0.038451,1.869797,3.936414e-04,1.000000
0.038501,1.870909,3.938757e-04,1.000000
0.038551,1.872018,3.941090e-04,1.000000
0.038601,1.873121,3.943413e-04,1.000000
0.038651,1.874220,3.945726e-04,1.000000
0.038701,1.875314,3.948030e-04,1.000000
0.038751,1.876404,3.950324e-04,1.000000
0.038801,1.877489,3.952608e-04,1.000000
0.038851,1.878569,3.954882e-04,1.000000
0.038901,1.879645,3.957147e-04,1.000000
0.038951,1.880716,3.959402e-04,1.000000
0.039001,1.881782,3.961647e-04,1.000000
0.039051,1.882844,3.963882e-04,1.000000
0.039101,1.883901,3.966108e-04,1.000000
0.039151,1.884954,3.968324e-04,1.000000
0.039201,1.886002,3.970530e-04,1.000000
0.039251,1.887045,3.972726e-04,1.000000
0.039301,1.888083,3.974912e-04,1.000000
0.039351,1.889117,3.977089e-04,1.000000
0.039401,1.890146,3.979256e-04,1.000000
0.039451,1.891171,3.981412e-04,1.000000
0.039501,1.892191,3.983560e-04,1.000000
0.039551,1.893206,3.985697e-04,1.000000
0.039601,1.894217,3.987824e-04,1.000000
0.039651,1.895222,3.989942e-04,1.000000
0.039701,1.896224,3.992050e-04,1.000000
0.039751,1.897220,3.994148e-04,1.000000
0.039801,1.898212,3.996236e-04,1.000000
0.039851,1.899199,3.998314e-04,1.000000
0.039901,1.900182,4.000382e-04,1.000000
0.039951,1.901159,4.002441e-04,1.000000
0.040001,1.902132,4.004489e-04,1.000000
0.040051,1.903101,4.006528e-04,1.000000
0.040101,1.904065,4.008557e-04,1.000000
0.040151,1.905024,4.010576e-04,1.000000
0.040201,1.905978,4.012585e-04,1.000000
0.040251,1.906927,4.014584e-04,1.000000
0.040301,1.907872,4.016573e-04,1.000000
0.040351,1.908812,4.018553e-04,1.000000
0.040401,1.909748,4.020522e-04,1.000000
0.040451,1.910679,4.022481e-04,1.000000
0.040501,1.911605,4.024431e-04,1.000000
0.040551,1.912526,4.026371e-04,1.000000
0.040601,1.913443,4.028300e-04,1.000000
0.040651,1.914355,4.030220e-04,1.000000
0.040701,1.915262,4.032130e-04,1.000000
0.040751,1.916164,4.034030e-04,1.000000
0.040801,1.917062,4.035920e-04,1.000000
0.040851,1.917955,4.037800e-04,1.000000
0.040901,1.918843,4.039670e-04,1.000000
0.040951,1.919727,4.041530e-04,1.000000
0.041001,1.920605,4.043380e-04,1.000000
0.041051,1.921479,4.045220e-04,1.000000
0.041101,1.922349,4.047050e-04,1.000000
0.041151,1.923213,4.048870e-04,1.000000
0.041201,1.924073,4.050680e-04,1.000000
0.041251,1.924928,4.052480e-04,1.000000
0.041301,1.925778,4.054270e-04,1.000000
0.041351,1.926624,4.056050e-04,1.000000
0.041401,1.927465,4.057820e-04,1.000000
0.041451,1.928301,4.059581e-04,1.000000
0.041501,1.929132,4.061331e-04,1.000000
0.041551,1.929959,4.063071e-04,1.000000
0.041601,1.930780,4.064801e-04,1.000000
0.041651,1.931597,4.066521e-04,1.000000
0.041701,1.932410,4.068231e-04,1.000000
0.041751,1.933217,4.069931e-04,1.000000
0.041801,1.934020,4.071620e-04,1.000000
0.041851,1.934818,4.073300e-04,1.000000
0.041901,1.935611,4.074970e-04,1.000000
0.041951,1.936399,4.076630e-04,1.000000
0.042001,1.937183,4.078279e-04,1.000000
0.042051,1.937962,4.079919e-04,1.000000
0.042101,1.938736,4.081549e-04,1.000000
0.042151,1.939505,4.083168e-04,1.000000
0.042201,1.940269,4.084777e-04,1.000000
0.042251,1.941029,4.086377e-04,1.000000
0.042301,1.941784,4.087966e-04,1.000000
0.042351,1.942534,4.089545e-04,1.000000
0.042401,1.943279,4.091114e-04,1.000000
0.042451,1.944020,4.092673e-04,1.000000
0.042501,1.944755,4.094222e-04,1.000000
0.042551,1.945486,4.095761e-04,1.000000
0.042601,1.946212,4.097289e-04,1.000000
0.042651,1.946934,4.098808e-04,1.000000
0.042701,1.947650,4.100316e-04,1.000000
0.042751,1.948362,4.101815e-04,1.000000
0.042801,1.949069,4.103303e-04,1.000000
0.042851,1.949771,4.104781e-04,1.000000
0.042901,1.950468,4.106249e-04,1.000000
0.042951,1.951161,4.107707e-04,1.000000
0.043001,1.951848,4.109154e-04,1.000000
0.043051,1.952531,4.110592e-04,1.000000
0.043101,1.953209,4.112019e-04,1.000000
0.043151,1.953882,4.113436e-04,1.000000
0.043201,1.954551,4.114843e-04,1.000000
0.043251,1.955214,4.116240e-04,1.000000
0.043301,1.955873,4.117627e-04,1.000000
0.043351,1.956527,4.119004e-04,1.000000
0.043401,1.957176,4.120370e-04,1.000000
0.043451,1.957820,4.121726e-04,1.000000
0.043501,1.958459,4.123073e-04,1.000000
0.043551,1.959094,4.124409e-04,1.000000
0.043601,1.959724,4.125734e-04,1.000000
0.043651,1.960349,4.127050e-04,1.000000
0.043701,1.960969,4.128355e-04,1.000000
0.043751,1.961584,4.129650e-04,1.000000
0.043801,1.962194,4.130935e-04,1.000000
0.043851,1.962800,4.132210e-04,1.000000
0.043901,1.963401,4.133475e-04,1.000000
0.043951,1.963996,4.134729e-04,1.000000
0.044001,1.964587,4.135974e-04,1.000000
0.044051,1.965174,4.137208e-04,1.000000
0.044101,1.965755,4.138431e-04,1.000000
0.044151,1.966331,4.139645e-04,1.000000
0.044201,1.966903,4.140848e-04,1.000000
0.044251,1.967470,4.142042e-04,1.000000
0.044301,1.968032,4.143225e-04,1.000000
0.044351,1.968589,4.144397e-04,1.000000
0.044401,1.969141,4.145560e-04,1.000000
0.044451,1.969688,4.146712e-04,1.000000
0.044501,1.970231,4.147854e-04,1.000000
0.044551,1.970768,4.148986e-04,1.000000
0.044601,1.971301,4.150107e-04,1.000000
0.044651,1.971829,4.151219e-04,1.000000
0.044701,1.972352,4.152320e-04,1.000000
0.044751,1.972870,4.153411e-04,1.000000
0.044801,1.973383,4.154491e-04,1.000000
0.044851,1.973892,4.155562e-04,1.000000
0.044901,1.974395,4.156622e-04,1.000000
0.044951,1.974894,4.157671e-04,1.000000
0.045001,1.975388,4.158711e-04,1.000000
0.045051,1.975877,4.159740e-04,1.000000
0.045101,1.976361,4.160759e-04,1.000000
0.045151,1.976840,4.161768e-04,1.000000
0.045201,1.977314,4.162767e-04,1.000000
0.045251,1.977784,4.163755e-04,1.000000
0.045301,1.978248,4.164733e-04,1.000000
0.045351,1.978708,4.165701e-04,1.000000
0.045401,1.979163,4.166658e-04,1.000000
0.045451,1.979612,4.167605e-04,1.000000
0.045501,1.980057,4.168542e-04,1.000000
0.045551,1.980497,4.169468e-04,1.000000
0.045601,1.980933,4.170385e-04,1.000000
0.045651,1.981363,4.171291e-04,1.000000
0.045701,1.981789,4.172186e-04,1.000000
0.045751,1.982209,4.173072e-04,1.000000
0.045801,1.982625,4.173947e-04,1.000000
0.045851,1.983035,4.174812e-04,1.000000
0.045901,1.983441,4.175666e-04,1.000000
0.045951,1.983842,4.176510e-04,1.000000
0.046001,1.984238,4.177344e-04,1.000000
0.046051,1.984630,4.178168e-04,1.000000
0.046101,1.985016,4.178981e-04,1.000000
0.046151,1.985397,4.179784e-04,1.000000
0.046201,1.985774,4.180577e-04,1.000000
0.046251,1.986145,4.181359e-04,1.000000
0.046301,1.986512,4.182131e-04,1.000000
0.046351,1.986874,4.182893e-04,1.000000
0.046401,1.987231,4.183644e-04,1.000000
0.046451,1.987583,4.184385e-04,1.000000
0.046501,1.987930,4.185116e-04,1.000000
0.046551,1.988272,4.185836e-04,1.000000
0.046601,1.988609,4.186546e-04,1.000000
0.046651,1.988942,4.187246e-04,1.000000
0.046701,1.989269,4.187935e-04,1.000000
0.046751,1.989592,4.188614e-04,1.000000
0.046801,1.989909,4.189283e-04,1.000000
0.046851,1.990222,4.189941e-04,1.000000
0.046901,1.990530,4.190589e-04,1.000000
0.046951,1.990833,4.191227e-04,1.000000
0.047001,1.991131,4.191854e-04,1.000000
0.047051,1.991424,4.192471e-04,1.000000
0.047101,1.991712,4.193078e-04,1.000000
0.047151,1.991995,4.193675e-04,1.000000
0.047201,1.992274,4.194260e-04,1.000000
0.047251,1.992547,4.194836e-04,1.000000
0.047301,1.992816,4.195401e-04,1.000000
0.047351,1.993079,4.195956e-04,1.000000
0.047401,1.993338,4.196501e-04,1.000000
0.047451,1.993592,4.197035e-04,1.000000
0.047501,1.993841,4.197559e-04,1.000000
0.047551,1.994084,4.198072e-04,1.000000
0.047601,1.994323,4.198576e-04,1.000000
0.047651,1.994558,4.199068e-04,1.000000
0.047701,1.994787,4.199551e-04,1.000000
0.047751,1.995011,4.200023e-04,1.000000
0.047801,1.995230,4.200485e-04,1.000000
0.047851,1.995445,4.200936e-04,1.000000
0.047901,1.995654,4.201377e-04,1.000000
0.047951,1.995859,4.201808e-04,1.000000
0.048001,1.996058,4.202228e-04,1.000000
0.048051,1.996253,4.202638e-04,1.000000
0.048101,1.996443,4.203037e-04,1.000000
0.048151,1.996627,4.203426e-04,1.000000
0.048201,1.996807,4.203805e-04,1.000000
0.048251,1.996982,4.204173e-04,1.000000
0.048301,1.997152,4.204531e-04,1.000000
0.048351,1.997318,4.204879e-04,1.000000
0.048401,1.997478,4.205216e-04,1.000000
0.048451,1.997633,4.205543e-04,1.000000
0.048501,1.997783,4.205860e-04,1.000000
0.048551,1.997929,4.206166e-04,1.000000
0.048601,1.998069,4.206462e-04,1.000000
0.048651,1.998205,4.206747e-04,1.000000
0.048701,1.998335,4.207022e-04,1.000000
0.048751,1.998461,4.207286e-04,1.000000
0.048801,1.998582,4.207541e-04,1.000000
0.048851,1.998698,4.207785e-04,1.000000
0.048901,1.998809,4.208018e-04,1.000000
0.048951,1.998915,4.208241e-04,1.000000
0.049001,1.999016,4.208454e-04,1.000000
0.049051,1.999112,4.208656e-04,1.000000
0.049101,1.999203,4.208848e-04,1.000000
0.049151,1.999289,4.209030e-04,1.000000
0.049201,1.999370,4.209201e-04,1.000000
0.049251,1.999447,4.209361e-04,1.000000
0.049301,1.999518,4.209512e-04,1.000000
0.049351,1.999585,4.209652e-04,1.000000
0.049401,1.999646,4.209781e-04,1.000000
0.049451,1.999703,4.209901e-04,1.000000
0.049501,1.999754,4.210009e-04,1.000000
0.049551,1.999801,4.210108e-04,1.000000
0.049601,1.999843,4.210196e-04,1.000000
0.049651,1.999880,4.210274e-04,1.000000
0.049701,1.999912,4.210341e-04,1.000000
0.049751,1.999939,4.210398e-04,1.000000
0.049801,1.999961,4.210444e-04,1.000000
0.049851,1.999978,4.210480e-04,1.000000
0.049901,1.999990,4.210506e-04,1.000000
0.049951,1.999998,4.210521e-04,1.000000
0.050001,2.000000,4.210526e-04,1.000000
0.050051,1.999997,4.210521e-04,1.000000
0.050101,1.999990,4.210505e-04,1.000000
0.050151,1.999977,4.210479e-04,1.000000
0.050201,1.999960,4.210442e-04,1.000000
0.050251,1.999938,4.210395e-04,1.000000
0.050301,1.999910,4.210338e-04,1.000000
0.050351,1.999878,4.210270e-04,1.000000
0.050401,1.999841,4.210192e-04,1.000000
0.050451,1.999799,4.210103e-04,1.000000
0.050501,1.999752,4.210004e-04,1.000000
0.050551,1.999700,4.209895e-04,1.000000
0.050601,1.999643,4.209775e-04,1.000000
0.050651,1.999581,4.209645e-04,1.000000
0.050701,1.999515,4.209505e-04,1.000000
0.050751,1.999443,4.209354e-04,1.000000
0.050801,1.999366,4.209192e-04,1.000000
0.050851,1.999285,4.209021e-04,1.000000
0.050901,1.999198,4.208839e-04,1.000000
0.050951,1.999107,4.208646e-04,1.000000
0.051001,1.999011,4.208443e-04,1.000000
0.051051,1.998909,4.208230e-04,1.000000
0.051101,1.998803,4.208007e-04,1.000000
0.051151,1.998692,4.207773e-04,1.000000
0.051201,1.998576,4.207528e-04,1.000000
0.051251,1.998455,4.207273e-04,1.000000
0.051301,1.998329,4.207008e-04,1.000000
0.051351,1.998198,4.206733e-04,1.000000
0.051401,1.998062,4.206447e-04,1.000000
0.051451,1.997922,4.206151e-04,1.000000
0.051501,1.997776,4.205844e-04,1.000000
0.051551,1.997625,4.205527e-04,1.000000
0.051601,1.997470,4.205200e-04,1.000000
0.051651,1.997309,4.204862e-04,1.000000
0.051701,1.997144,4.204514e-04,1.000000
0.051751,1.996974,4.204155e-04,1.000000
0.051801,1.996798,4.203786e-04,1.000000
0.051851,1.996618,4.203407e-04,1.000000
0.051901,1.996433,4.203017e-04,1.000000
0.051951,1.996243,4.202617e-04,1.000000
0.052001,1.996048,4.202207e-04,1.000000
0.052051,1.995848,4.201786e-04,1.000000
0.052101,1.995644,4.201355e-04,1.000000
0.052151,1.995434,4.200914e-04,1.000000
0.052201,1.995219,4.200462e-04,1.000000
0.052251,1.995000,4.200000e-04,1.000000
0.052301,1.994775,4.199527e-04,1.000000
0.052351,1.994546,4.199044e-04,1.000000
0.052401,1.994312,4.198551e-04,1.000000
0.052451,1.994072,4.198047e-04,1.000000
0.052501,1.993828,4.197533e-04,1.000000
0.052551,1.993579,4.197009e-04,1.000000
0.052601,1.993325,4.196474e-04,1.000000
0.052651,1.993066,4.195929e-04,1.000000
0.052701,1.992802,4.195373e-04,1.000000
0.052751,1.992534,4.194808e-04,1.000000
0.052801,1.992260,4.194231e-04,1.000000
0.052851,1.991981,4.193645e-04,1.000000
0.052901,1.991698,4.193048e-04,1.000000
0.052951,1.991409,4.192441e-04,1.000000
0.053001,1.991116,4.191823e-04,1.000000
0.053051,1.990818,4.191195e-04,1.000000
0.053101,1.990515,4.190557e-04,1.000000
0.053151,1.990207,4.189909e-04,1.000000
0.053201,1.989894,4.189250e-04,1.000000
0.053251,1.989576,4.188581e-04,1.000000
0.053301,1.989253,4.187901e-04,1.000000
0.053351,1.988925,4.187211e-04,1.000000
0.053401,1.988593,4.186511e-04,1.000000
0.053451,1.988255,4.185800e-04,1.000000
0.053501,1.987913,4.185079e-04,1.000000
0.053551,1.987565,4.184348e-04,1.000000
0.053601,1.987213,4.183607e-04,1.000000
0.053651,1.986856,4.182855e-04,1.000000
0.053701,1.986494,4.182092e-04,1.000000
0.053751,1.986127,4.181320e-04,1.000000
0.053801,1.985755,4.180537e-04,1.000000
0.053851,1.985378,4.179744e-04,1.000000
0.053901,1.984997,4.178941e-04,1.000000
0.053951,1.984610,4.178127e-04,1.000000
0.054001,1.984219,4.177303e-04,1.000000
0.054051,1.983822,4.176468e-04,1.000000
0.054101,1.983421,4.175624e-04,1.000000
0.054151,1.983015,4.174769e-04,1.000000
0.054201,1.982604,4.173903e-04,1.000000
0.054251,1.982188,4.173028e-04,1.000000
0.054301,1.981767,4.172142e-04,1.000000
0.054351,1.981342,4.171246e-04,1.000000
0.054401,1.980911,4.170339e-04,1.000000
0.054451,1.980476,4.169422e-04,1.000000
0.054501,1.980035,4.168495e-04,1.000000
0.054551,1.979590,4.167558e-04,1.000000
0.054601,1.979140,4.166610e-04,1.000000
0.054651,1.978685,4.165652e-04,1.000000
0.054701,1.978225,4.164684e-04,1.000000
0.054751,1.977760,4.163706e-04,1.000000
0.054801,1.977291,4.162717e-04,1.000000
0.054851,1.976816,4.161718e-04,1.000000
0.054901,1.976337,4.160709e-04,1.000000
0.054951,1.975852,4.159689e-04,1.000000
0.055001,1.975363,4.158659e-04,1.000000
0.055051,1.974869,4.157619e-04,1.000000
0.055101,1.974370,4.156569e-04,1.000000
0.055151,1.973866,4.155508e-04,1.000000
0.055201,1.973358,4.154437e-04,1.000000
0.055251,1.972844,4.153356e-04,1.000000
0.055301,1.972326,4.152265e-04,1.000000
0.055351,1.971803,4.151163e-04,1.000000
0.055401,1.971274,4.150052e-04,1.000000
0.055451,1.970742,4.148929e-04,1.000000
0.055501,1.970204,4.147797e-04,1.000000
0.055551,1.969661,4.146655e-04,1.000000
0.055601,1.969113,4.145502e-04,1.000000
0.055651,1.968561,4.144339e-04,1.000000
0.055701,1.968004,4.143166e-04,1.000000
0.055751,1.967442,4.141982e-04,1.000000
0.055801,1.966875,4.140788e-04,1.000000
0.055851,1.966303,4.139585e-04,1.000000
0.055901,1.965726,4.138370e-04,1.000000
0.055951,1.965144,4.137146e-04,1.000000
0.056001,1.964558,4.135912e-04,1.000000
0.056051,1.963967,4.134667e-04,1.000000
0.056101,1.963371,4.133412e-04,1.000000
0.056151,1.962770,4.132147e-04,1.000000
0.056201,1.962164,4.130871e-04,1.000000
