t_ms,V_ltp_V,I_ltp_uA,R_ltp_kOhm,G_ltp_uS,V_ltd_V,I_ltd_uA,R_ltd_kOhm,G_ltd_uS
20.200000000000003,1.0,69.96644488016821,14.29256555356934,69.96644488016821,-1.0,-68.83973516070388,14.526494003289468,68.83973516070388
20.3,1.0,69.97189116500235,14.291453087095743,69.97189116500235,-1.0,-68.83454857003242,14.527588555078525,68.83454857003242
20.400000000000002,1.0,69.97733872184052,14.29034053402622,69.97733872184052,-1.0,-68.82936315153339,14.528683024400786,68.82936315153339
20.5,0.0,0.0,14.289227894340542,69.98278755117795,0.0,0.0,14.529777411274898,68.82417890476522
20.6,0.0,0.0,14.289227894340542,69.98278755117795,0.0,0.0,14.529777411274898,68.82417890476522
20.7,0.0,0.0,14.289227894340542,69.98278755117795,0.0,0.0,14.529777411274898,68.82417890476522
20.800000000000004,0.0,0.0,14.289227894340542,69.98278755117795,0.0,0.0,14.529777411274898,68.82417890476522
20.900000000000002,0.0,0.0,14.289227894340542,69.98278755117795,0.0,0.0,14.529777411274898,68.82417890476522
21.0,1.0,69.98278755117795,14.289227894340542,69.98278755117795,-1.0,-68.82417890476522,14.529777411274898,68.82417890476522
21.1,1.0,69.98823765351013,14.288115168018479,69.98823765351013,-1.0,-68.81899582928676,14.530871715719483,68.81899582928676
21.2,1.0,69.99368902933277,14.287002355039789,69.99368902933277,-1.0,-68.81381392465698,14.531965937753169,68.81381392465698
21.3,1.0,69.99914167914194,14.28588945538422,69.99914167914194,-1.0,-68.80863319043515,14.533060077394572,68.80863319043515
21.400000000000002,1.0,70.00459560343388,14.284776469031524,70.00459560343388,-1.0,-68.8034536261807,14.5341541346623,68.8034536261807
21.5,0.0,0.0,14.28366339596143,70.01005080270517,0.0,0.0,14.535248109574955,68.79827523145336
21.6,0.0,0.0,14.28366339596143,70.01005080270517,0.0,0.0,14.535248109574955,68.79827523145336
21.7,0.0,0.0,14.28366339596143,70.01005080270517,0.0,0.0,14.535248109574955,68.79827523145336
21.8,0.0,0.0,14.28366339596143,70.01005080270517,0.0,0.0,14.535248109574955,68.79827523145336
21.9,0.0,0.0,14.28366339596143,70.01005080270517,0.0,0.0,14.535248109574955,68.79827523145336
22.000000000000004,1.0,70.01005080270517,14.28366339596143,70.01005080270517,-1.0,-68.79827523145336,14.535248109574955,68.79827523145336
22.1,1.0,70.01550727745264,14.282550236153666,70.01550727745264,-1.0,-68.79309800581306,14.536342002151136,68.79309800581306
22.2,1.0,70.02096502817339,14.281436989587954,70.02096502817339,-1.0,-68.78792194881997,14.537435812409429,68.78792194881997
22.3,1.0,70.02642405536479,14.280323656244008,70.02642405536479,-1.0,-68.78274706003447,14.538529540368415,68.78274706003447
22.4,1.0,70.03188435952445,14.279210236101529,70.03188435952445,-1.0,-68.77757333901724,14.539623186046667,68.77757333901724
22.500000000000004,0.0,0.0,14.278096729140211,70.03734594115033,0.0,0.0,14.54071674946276,68.77240078532905
22.6,0.0,0.0,14.278096729140211,70.03734594115033,0.0,0.0,14.54071674946276,68.77240078532905
22.700000000000003,0.0,0.0,14.278096729140211,70.03734594115033,0.0,0.0,14.54071674946276,68.77240078532905
22.8,0.0,0.0,14.278096729140211,70.03734594115033,0.0,0.0,14.54071674946276,68.77240078532905
22.9,0.0,0.0,14.278096729140211,70.03734594115033,0.0,0.0,14.54071674946276,68.77240078532905
23.0,0.0,0.0,14.278096729140211,70.03734594115033,0.0,0.0,14.54071674946276,68.77240078532905
23.1,1.0,70.03734594115033,14.278096729140211,70.03734594115033,-1.0,-68.77240078532905,14.54071674946276,68.77240078532905
23.200000000000003,1.0,70.04280880074062,14.276983135339744,70.04280880074062,-1.0,-68.76722939853107,14.541810230635246,68.76722939853107
